@relation 0_credit-data_v2

@attribute clientid numeric
@attribute income numeric
@attribute age numeric
@attribute loan numeric
@attribute default numeric

@data
665,48334.387776,53.367754,2234.443137,0
666,58507.623551,48.977448,694.135168,0
667,27521.040342,35.086597,2699.851346,0
668,63914.225372,26.349742,139.314572,0
669,28598.832646,52.533699,524.201092,0
670,23298.466746,48.65146,1741.183919,0
671,35697.554138,51.388219,2907.958272,0
672,40376.163581,38.921289,3901.937984,0
673,56534.966843,27.807941,2161.083752,0
674,36088.938608,41.717759,6222.415273,0
675,34158.633968,29.421142,2911.408067,0
676,29732.05762,38.876712,3485.018026,0
677,41736.201539,34.596492,7602.613055,1
678,42236.456093,24.686733,4749.068675,0
679,28796.850836,44.628648,706.228994,0
680,55097.388481,33.929424,9342.479427,1
681,40916.564146,48.319741,5219.804028,0
682,20908.3351,28.818522,3133.624447,1
683,57999.772385,62.770111,859.589294,0
684,57746.581587,63.625305,727.194665,0
685,55116.234515,41.468885,10284.606786,0
686,57765.52116,43.887309,5445.22266,0
687,45200.992799,43.905429,7335.962568,0
688,42435.189493,51.489527,2766.280914,0
689,46365.573518,41.852613,5443.276307,0
690,57187.700893,59.471918,9390.672261,0
691,66539.9276,57.705559,12129.082226,0
692,25244.726699,53.379011,1278.999504,0
693,54780.345613,61.388971,8134.220408,0
694,59253.121463,36.920412,7327.283577,0
695,48540.341544,21.239158,1012.934993,0
696,30415.105079,22.983636,4362.083152,1
697,48768.699244,25.925026,500.599106,0
698,52299.218082,18.309746,7880.685807,1
699,42242.48912,34.220767,2070.379381,0
700,28218.965272,42.624394,1305.082433,0
701,40208.13186,61.371913,459.034689,0
702,61419.672838,30.651823,9921.672387,1
703,51282.505242,26.551387,8445.385343,1
704,36017.902747,43.523623,1526.392476,0
705,57575.009791,33.800135,9857.22995,1
706,53330.767136,42.377246,2343.497556,0
707,39834.519841,63.312275,699.955776,0
708,62469.428375,24.264855,7286.550391,0
709,40334.616734,45.886542,6808.869955,0
710,47542.802703,40.873338,9448.209721,0
711,55883.622861,27.370338,974.563067,0
712,29163.015883,43.956171,1469.129704,0
713,47786.141064,29.708189,7181.478553,1
714,29736.310504,35.298398,657.048409,0
715,50831.427535,24.351603,9572.586884,1
716,62030.045995,46.535785,7572.567589,0
717,54049.012745,54.620353,4569.647911,0
718,34336.017589,35.830652,3441.644524,0
719,31895.715306,48.185907,3423.346172,0
720,51894.5401,59.003768,6579.534007,0
721,37616.710858,53.44466,5732.240108,0
722,22076.948003,56.995439,3948.143344,0
723,56252.953706,57.278291,7327.070282,0
724,26316.758494,37.217654,923.028441,0
725,23120.879608,40.296722,1417.846522,0
726,39033.032714,59.677022,5757.890479,0
727,32420.818151,32.361792,1494.212974,0
728,68827.24433,25.302531,1049.175477,0
729,58092.204893,41.813652,5277.74042,0
730,43538.856115,46.329412,8523.901116,0
731,64040.484179,59.144807,5408.727767,0
732,34395.229216,25.548224,2089.7325,0
733,57405.514927,45.644435,6914.75154,0
734,22581.133973,40.548862,34.285106,0
735,27952.945982,42.097498,3965.251974,0
736,54022.912837,26.561012,10641.451443,1
737,63546.164758,44.412732,6170.239116,0
738,60713.430301,56.031604,396.233678,0
739,44519.329472,32.39166,1446.468103,0
740,40997.79899,55.581204,7908.331843,0
741,63661.38333,25.595524,6095.308749,0
742,34429.146738,39.71499,2240.277404,0
743,29181.861428,48.240648,2529.612969,0
744,52510.438235,40.27914,1858.30824,0
745,37536.347243,25.856678,2634.358585,0
746,35683.744953,44.497879,4337.825559,0
747,45622.29071,41.632545,528.18125,0
748,67385.403176,29.033679,6747.232379,0
749,69411.792529,47.073727,12176.782438,0
750,48322.514065,29.262634,7732.696396,1
751,40836.58881,22.168263,6994.487801,1
752,38035.951327,60.65521,4298.705028,0
753,42696.971369,44.529671,222.196439,0
754,24181.694787,22.300125,1529.018868,0
755,33194.402645,51.179712,6615.387858,0
756,32541.461526,34.405086,780.832857,0
757,38381.413061,54.083371,322.724156,0
758,25921.912531,58.426079,5104.746789,0
759,58810.971729,22.109381,9099.724338,1
760,63025.744078,56.566932,2956.977746,0
761,29954.004514,61.836845,5774.07427,0
762,40641.523018,37.664199,5042.326368,0
763,43940.910702,38.305982,2855.379187,0
764,65166.972873,25.656282,8859.087469,1
765,58820.382056,30.752316,530.657824,0
766,50719.763075,43.207245,4770.937668,0
767,46766.59592,47.775171,2383.407757,0
768,67520.759597,45.415624,13041.779452,0
769,28386.253554,31.125332,1718.943782,0
770,68276.030761,34.514881,4842.07796,0
771,30731.726279,40.388843,1129.562412,0
772,30012.251092,54.940119,3972.151405,0
773,38075.318774,53.10736,6928.943621,0
774,55932.396573,44.392622,4876.366909,0
775,27966.244454,53.700273,4445.203178,0
776,53825.536736,49.713904,5272.804792,0
777,65451.496518,60.276389,8129.048931,0
778,39473.995862,42.301254,6034.153228,0
779,42344.808711,47.418108,6800.246806,0
780,36112.874413,60.579353,3737.212187,0
781,32720.504799,33.804504,4367.26495,1
782,27973.82656,49.67422,403.402135,0
783,21306.033123,35.094164,3791.023528,0
784,36029.301577,52.640624,2928.100439,0
785,48457.963548,22.344924,8108.172683,1
786,46038.510655,39.038673,6868.987805,0
787,34247.15902,34.70099,6458.790585,1
788,64247.615,31.603162,4513.203694,0
789,62109.767091,41.240906,2816.430158,0
790,21481.803786,19.959452,1137.657891,0
791,20762.474467,25.329123,2385.224837,0
792,33756.527228,40.567596,1169.835925,0
793,54325.807274,29.636369,6978.525057,1
794,33197.807805,59.486848,3993.146866,0
795,56846.474232,30.280928,5268.227475,0
796,26542.93109,45.829427,4233.089586,0
797,53200.548147,59.691719,3090.473119,0
798,38073.406897,32.214508,2284.005677,0
799,43937.219044,56.409682,3213.541963,0
800,49284.819413,51.939729,493.589997,0
801,22869.323455,25.906445,527.551568,0
802,60113.342542,40.774306,8253.384569,0
803,23613.255685,32.473506,2469.234585,0
804,68755.094421,53.228132,10990.533753,0
805,26449.328293,46.479153,2952.123152,0
806,42855.416115,47.12737,4923.814846,0
807,25686.778936,35.850715,3728.397031,0
808,67125.649243,36.058505,7482.067369,0
809,27427.789446,59.704519,719.946665,0
810,37145.573057,53.198279,1510.735507,0
811,41702.600771,41.944054,6105.727929,0
812,20710.775959,49.55727,3960.710873,0
813,39124.164362,44.557109,401.326733,0
814,32834.646739,60.580219,4184.578203,0
815,26267.2214,58.793767,1136.117271,0
816,41254.228195,28.948205,6993.049441,1
817,38268.696603,30.67685,2522.057185,0
818,37087.268759,57.576301,6391.153194,0
819,38458.13304,55.856854,3644.30607,0
820,40185.775671,31.000768,1002.340574,0
821,65481.945551,45.038576,10614.248493,0
822,57426.680478,20.118845,2461.974406,0
823,47903.314249,46.169015,4283.226974,0
824,34222.187747,52.246678,3582.151364,0
825,28481.265604,47.421328,5302.179943,0
826,43069.652147,41.240035,4091.561292,0
827,33093.961857,33.403174,3852.992444,0
828,61363.856057,62.136374,9636.804731,0
829,68100.73562,47.75294,8124.59898,0
830,50551.480339,56.765567,5262.616088,0
831,54421.054006,22.961534,6229.836019,0
832,32152.45974,57.486955,3550.584889,0
833,40230.975712,58.794096,745.194749,0
834,53483.374002,29.189998,1459.668599,0
835,65137.937763,42.13311,10352.181769,0
836,29496.594127,54.665821,2216.975334,0
837,45181.933714,48.096802,2243.153992,0
838,24994.778195,34.72336,51.64026,0
839,54820.974013,20.560396,10070.949055,1
840,62955.608293,29.54951,207.543818,0
841,52956.246077,25.147102,959.097215,0
842,40366.203238,32.072008,7410.792024,1
843,60005.010134,40.194889,10677.668018,0
844,37598.385084,54.663929,3641.808411,0
845,61323.000903,60.166016,8699.946682,0
846,21243.932301,57.86806,3438.979277,0
847,62111.434415,25.976459,499.208578,0
848,56524.878815,54.910972,5296.940273,0
849,51718.136964,34.3505,1036.616804,0
850,43205.63175,23.125877,4835.274657,0
851,26934.197445,35.97901,4113.299167,0
852,68966.822564,54.392488,6690.635338,0
853,31527.347204,59.022647,2062.719158,0
854,46839.061093,28.733359,1498.200316,0
855,32151.296856,42.914912,4601.940086,0
856,40831.801917,47.149546,6429.593688,0
857,30868.80482,58.136568,4618.392184,0
858,62988.826428,32.474613,6924.901569,0
859,65496.76748,61.959935,11805.555769,0
860,63032.626272,24.788438,390.335861,0
861,27287.074544,18.695799,4509.881422,1
862,44299.371743,24.371458,5154.909843,0
863,44091.349228,30.48523,1664.104927,0
864,26617.030315,28.616509,2727.241681,0
865,21856.233529,47.722768,1500.653745,0
866,28072.604355,54.142548,1.37763,0
867,35950.48845,35.471847,2664.925675,0
868,28982.112363,35.268251,1440.499168,0
869,51790.726446,41.150878,1281.035729,0
870,65000.819617,21.6997,1114.914824,0
871,29761.046013,21.854291,3748.258124,1
872,23081.450739,53.896818,257.661201,0
873,60016.740991,22.738603,1522.646768,0
874,54619.155363,53.597863,901.277777,0
875,66274.208103,36.374623,10257.918392,0
876,49380.65863,45.47105,5425.280945,0
877,46283.067465,48.288585,2166.1231,0
878,25554.698524,42.796921,4229.914353,0
879,36680.181923,22.146263,4849.333785,1
880,30383.67633,46.83195,2153.607725,0
881,67730.443696,26.303147,8881.583636,1
882,36446.724138,40.616851,2927.675444,0
883,33648.738991,60.970945,1498.161255,0
884,53852.799539,42.782856,2089.909464,0
885,61298.218665,48.28503,9399.504602,0
886,69465.746956,20.585232,7983.705373,0
887,39102.041714,29.300865,4200.697505,0
888,29366.582334,22.484049,4049.253865,1
889,67949.738067,34.479679,1790.348617,0
890,29468.859178,22.789637,3703.953047,1
891,56839.401897,36.552391,9004.801714,0
892,38277.936871,44.909198,7405.80321,0
893,49664.27072,39.944161,5571.456364,0
894,49972.010828,32.396984,763.954116,0
895,27356.800954,63.487874,2983.583322,0
896,36840.603657,36.674583,6557.940331,0
897,51438.814069,46.012343,6898.783719,0
898,40614.722045,20.932672,2649.695356,0
899,56738.637323,63.373942,3210.807048,0
900,68004.686215,41.531097,2698.047781,0
901,44458.637286,52.082905,1456.234944,0
902,66801.197506,19.135138,288.646769,0
903,48991.853679,18.621307,7453.264268,1
904,69430.936622,58.940914,2648.220452,0
905,27989.1111,27.80092,1770.818279,0
906,67675.804771,37.740396,4396.076877,0
907,47985.722467,33.559774,8801.610127,1
908,43388.209473,35.704357,7007.154253,0
909,63182.455667,25.586382,3493.224567,0
910,20568.891305,25.853857,2257.064782,0
911,25833.717226,19.2076,3716.254685,1
912,23087.301401,37.619637,423.4184,0
913,36124.717833,25.054727,6485.05748,1
914,57330.619409,44.445651,1058.039202,0
915,47240.253123,55.009721,4286.345614,0
916,55730.629228,55.156438,9286.357545,0
917,61660.401318,48.898758,1684.526564,0
918,49746.887437,29.361462,7354.129523,1
919,23973.687591,55.288298,95.460722,0
920,28085.479599,45.032126,4431.280471,0
921,33585.474738,60.377385,3933.883012,0
922,44179.385102,51.306492,5888.375781,0
923,56025.419727,29.396444,4341.626699,0
924,49369.704146,51.373417,109.379623,0
925,26889.36474,62.625108,675.712031,0
926,30873.217636,38.95274,4076.87675,0
927,30608.943237,46.476704,2632.551811,0
928,54878.089651,42.883559,1504.473462,0
929,32423.806847,63.189987,2961.952368,0
930,46608.369022,20.404992,1521.868405,0
931,65689.189702,28.108707,255.072656,0
932,49054.86027,54.068664,1102.240361,0
933,20310.577557,54.264748,1279.113098,0
934,66423.399332,18.874357,1066.214601,0
935,45783.154753,63.885044,7492.90982,0
936,62887.762666,42.841841,6849.484223,0
937,51088.210782,52.085872,9097.112036,0
938,66217.944846,19.081624,745.076095,0
939,62799.750611,35.361492,6752.586071,0
940,45789.487525,36.298051,4545.157459,0
941,59727.405994,50.241488,5203.325181,0
942,35513.589547,60.807018,6983.360741,0
943,29178.977588,63.930735,1664.386062,0
944,67501.692246,49.637459,7589.75999,0
945,66255.029528,28.960025,7475.212282,0
946,63558.864086,36.356855,9282.927735,0
947,63441.712356,18.671289,3119.412678,0
948,64983.154244,27.291972,9109.774342,1
949,56946.645938,55.409014,11175.84107,0
950,52349.872461,35.522499,5181.848501,0
951,31473.458784,27.993409,797.345972,0
952,59267.339197,34.912699,5085.311919,0
953,66809.173247,31.054548,1316.187128,0
954,48083.311545,39.157306,9193.095264,0
955,20629.347295,28.306862,3310.410118,1
956,25363.33106,31.390791,3946.001447,1
957,28873.674169,62.328586,2224.469765,0
958,41430.855256,33.689561,5719.278116,1
959,53612.131234,23.282966,5976.896568,0
960,51555.740256,57.263592,9217.688669,0
961,46564.378897,50.6513,599.830324,0
962,61200.427478,19.227778,406.851861,0
963,29307.320765,61.164957,481.842697,0
964,67687.183076,20.804305,10506.328033,1
965,52565.065741,55.696529,372.974253,0
966,52920.148014,20.990967,9521.769942,1
967,34981.367835,23.487709,5502.736031,1
968,65210.837096,27.52844,12607.951664,1
969,60016.079613,54.31724,2857.007414,0
970,23066.96468,33.091353,1933.353568,0
971,52603.878644,43.895467,2043.089553,0
972,20111.363258,53.495395,1745.371922,0
973,32759.700278,43.880459,5211.32563,0
974,30578.020161,55.366162,3010.35024,0
975,21211.589389,32.651198,931.781052,0
976,53746.326575,29.350289,9534.660206,1
977,45214.109221,18.29998,1779.727735,0
978,58465.0497,20.126889,11417.06009,1
979,54422.973485,58.571395,444.613777,0
980,62842.06439,62.197079,107.597232,0
981,53005.132293,45.68722,2539.336749,0
982,40749.028178,26.854013,6207.186165,1
983,49804.410832,20.039864,7235.194717,1
984,37277.24612,26.633147,6289.256076,1
985,46883.20654,30.39989,6342.567909,1
986,31763.369199,35.602517,3489.404122,0
987,61013.181582,24.707619,1791.542962,0
988,41285.358898,22.911071,532.100256,0
989,39133.891864,21.603231,433.458418,0
990,62171.802558,24.243783,1035.462496,0
991,53638.645953,44.027374,109.478854,0
992,49264.584894,58.119547,3051.574267,0
993,63114.496989,48.351083,11890.757191,0
994,58165.50622,45.729154,4155.723767,0
995,43029.803263,27.210157,6894.165381,1
996,21593.622658,51.548923,458.093724,0
997,49104.76824,35.538517,9452.217947,0
998,65776.232413,39.798191,2805.863745,0
999,36192.149452,21.402403,7236.17393,1
1000,62165.861186,19.602543,4739.948954,0
1001,50793.35572,41.601886,421.64038,0
1002,62422.203789,32.145221,2841.633423,0
1003,63166.994955,56.51004,4058.789534,0
1004,23717.567853,49.32577,1530.090242,0
1005,66797.664673,21.380429,11921.199537,1
1006,30272.203619,19.132446,1440.072549,0
1007,55741.195688,52.626853,3181.780519,0
1008,30742.579715,26.449337,5685.653641,1
1009,20491.564325,35.134837,1579.168249,0
1010,35620.418626,40.824674,3611.295903,0
1011,50206.133716,33.031112,5826.462898,0
1012,67935.453872,60.942263,8267.326053,0
1013,59223.396603,22.939635,3901.402085,0
1014,32657.268683,32.812188,1796.270503,0
1015,55931.654577,23.441333,4053.519938,0
1016,23694.778867,22.864284,764.29719,0
1017,44324.286368,23.180866,2672.692026,0
1018,34735.491748,62.358956,1402.217854,0
1019,67064.344736,22.58361,1091.624816,0
1020,42761.492676,45.049374,610.657847,0
1021,49517.722328,31.549318,7337.950431,1
1022,54372.182656,29.977118,839.125081,0
1023,29941.968368,48.358449,3170.045654,0
1024,68414.120777,51.046781,6154.052457,0
1025,23891.244566,51.029205,3475.905423,0
1026,47187.571547,24.227048,7933.469449,1
1027,39819.920941,63.384797,3577.44769,0
1028,50632.279243,53.623299,1262.356066,0
1029,39970.211247,40.368115,7867.616836,0
1030,55176.139604,49.45591,7822.936091,0
1031,50533.571949,56.631064,117.712587,0
1032,52983.87446,42.58807,5567.941087,0
1033,31187.669926,30.999616,593.12478,0
1034,34909.982227,25.568741,2852.371795,0
1035,53810.84766,51.432973,9154.477015,0
1036,55478.96737,53.76292,6227.541774,0
1037,60394.094866,57.686422,8293.576747,0
1038,36845.738678,51.93948,1790.013566,0
1039,60264.940646,54.721363,2241.388144,0
1040,52981.508598,18.306216,3759.937234,0
1041,50222.762423,21.422713,8734.740617,1
1042,59256.55596,38.578945,9812.978717,0
1043,43203.414225,40.901724,7730.727575,0
1044,46288.756414,23.590038,6053.791581,1
1045,58176.154927,52.17576,9852.14111,0
1046,25631.434731,47.635577,4778.700543,0
1047,58977.997645,30.330983,9442.01161,1
1048,25048.015993,54.656775,2341.367858,0
1049,33436.489005,34.669147,5473.985551,1
1050,23787.367046,36.311713,3041.552908,0
1051,69456.567771,48.053557,13190.365886,0
1052,65447.611611,39.631352,3269.534327,0
1053,68743.353179,56.385252,2290.204289,0
1054,36052.577598,49.499961,2830.179862,0
1055,24820.79247,38.244017,51.949243,0
1056,26046.384166,54.625464,4669.457353,0
1057,60850.802441,59.990256,7206.852593,0
1058,69929.010996,51.394448,12427.835703,0
1059,53298.496145,56.909707,2106.709791,0
1060,48818.382323,49.296122,2312.421777,0
1061,38042.084156,32.838994,3495.856306,0
1062,42119.822714,60.064202,1930.566532,0
1063,62247.879738,39.229656,1870.715089,0
1064,62252.088164,28.246176,1699.680972,0
1065,36973.08569,38.280303,4144.448144,0
1066,54217.236785,26.629377,8836.775689,1
1067,44218.766321,58.579259,1693.920179,0
1068,33274.050271,23.953435,2244.883109,0
1069,54656.549036,18.39383,9911.134963,1
1070,67593.517078,25.405446,9864.078027,1
1071,39472.707249,42.608861,596.48118,0
1072,30572.446859,48.651842,1847.09425,0
1073,50447.69963,58.09854,2443.768915,0
1074,49198.652657,49.192423,483.620168,0
1075,53768.228209,25.377504,3696.953244,0
1076,52809.546287,61.013319,6276.830737,0
1077,38011.726649,19.057892,4625.193378,1
1078,58910.291775,31.013962,3671.923094,0
1079,57914.731074,50.6116,6715.857908,0
1080,39494.766917,28.547142,3544.156039,0
1081,45918.87525,38.64212,1910.329531,0
1082,55649.055883,19.664501,7660.346171,1
1083,27136.6288,18.83362,2253.190253,0
1084,62724.636116,39.835377,9255.137755,0
1085,32921.848579,43.733053,2553.212778,0
1086,28482.64955,19.783788,329.450042,0
1087,44170.221738,24.470371,2168.751735,0
1088,60664.371604,22.364457,5873.410979,0
1089,64501.930429,33.357947,12147.314219,1
1090,28237.517392,50.015552,2728.189944,0
1091,67420.595447,21.185294,3668.994784,0
1092,55642.993392,38.910907,2841.697982,0
1093,56086.058093,34.579202,3990.85076,0
1094,57676.73918,20.665617,10504.668167,1
1095,62535.632849,39.194076,9490.26419,0
1096,60686.768573,48.399308,10614.13095,0
1097,25032.300937,46.310589,680.904782,0
1098,22228.345291,33.359457,2187.213337,0
1099,41435.153752,34.925716,3702.171428,0
1100,43955.409403,51.558286,7833.477761,0
1101,60063.693095,59.114644,6766.294181,0
1102,34635.744749,18.947347,4859.235287,1
1103,63944.323726,32.524345,12213.94934,1
1104,35403.427335,34.645416,2929.359704,0
1105,53654.079365,44.137234,6587.775556,0
1106,23508.230729,52.640349,4622.841065,0
1107,61869.46603,36.227304,1040.493673,0
1108,20674.897083,23.999883,299.825138,0
1109,22127.924107,61.188783,1777.828551,0
1110,27408.729615,37.691732,2591.028947,0
1111,60720.796096,38.82036,3278.179727,0
1112,34760.019316,34.260302,28.882534,0
1113,23057.36392,46.971811,2487.165182,0
1114,42380.995064,35.716812,6832.684817,0
1115,37887.549393,24.415726,5061.777831,1
1116,39988.740736,54.268706,357.088124,0
1117,25026.505643,62.906922,3845.741849,0
1118,43588.081426,40.495647,6453.057979,0
1119,20897.426694,28.02932,2940.42397,1
1120,24904.624668,53.31979,3376.907465,0
1121,66068.635036,35.918784,5626.86934,0
1122,36126.231092,40.707912,3805.802721,0
1123,23626.726789,34.293353,2173.76769,0
1124,30200.243257,62.78257,4871.677576,0
1125,65569.785242,62.232159,12494.26726,0
1126,20617.26101,46.517507,2224.068134,0
1127,25817.454623,21.63047,3682.861931,1
1128,21448.827994,31.795188,1989.182976,0
1129,69370.177637,52.374629,4605.918773,0
1130,34145.799552,31.400799,4074.952591,0
1131,52651.256863,57.320246,6529.019522,0
1132,40069.338381,43.313462,3646.051618,0
1133,39246.544887,48.322056,919.11464,0
1134,56233.789544,57.991086,9642.092538,0
1135,49264.268326,19.006526,801.779606,0
1136,30451.636161,42.197137,475.420592,0
1137,28726.9963,34.751438,3675.833415,1
1138,20113.253493,30.132576,2507.64971,1
1139,43434.775427,52.20588,3672.109828,0
1140,59208.716084,30.931152,11479.437805,1
1141,69310.957268,42.110609,1590.325804,0
1142,60567.424439,40.041222,571.932935,0
1143,22048.895042,53.798252,4199.024356,0
1144,66733.710251,52.977844,5366.640793,0
1145,22209.00951,22.00626,4096.783714,1
1146,49032.662406,54.556072,1777.953131,0
1147,26558.361056,57.833365,22.327933,0
1148,49255.457968,36.618148,4951.915771,0
1149,30218.151228,48.021473,5914.516662,0
1150,56317.08282,24.653482,8045.440953,1
1151,53825.430577,45.35669,431.450161,0
1152,34927.99361,54.152947,1957.057929,0
1153,53287.385025,59.559925,4432.665444,0
1154,32032.556743,50.117437,4582.938274,0
1155,48405.726806,47.932883,3766.614435,0
1156,46132.914051,26.909399,3216.491255,0
1157,29049.071488,57.782555,2562.695554,0
1158,68550.687858,19.361189,3879.672652,0
1159,47474.819601,37.874645,5083.728272,0
1160,50021.655408,23.816679,1054.268085,0
1161,64089.131907,37.310448,6272.78845,0
1162,28451.705566,41.601075,1042.850376,0
1163,58132.471265,29.38095,5491.035602,0
1164,30961.166141,32.114287,162.795596,0
1165,64162.649615,53.855563,6938.01252,0
1166,67470.117023,52.232637,12715.294721,0
1167,68263.766244,42.642954,4124.330404,0
1168,42889.334161,57.506696,6340.708855,0
1169,20155.792362,41.922362,3489.957148,0
1170,58178.614574,49.692795,10948.49949,0
1171,45735.455693,52.821037,2944.537354,0
1172,30037.203133,38.68492,1247.012791,0
1173,64392.512215,37.802182,4513.243712,0
1174,26291.375798,52.401543,1094.177529,0
1175,36008.380998,20.626216,3709.304431,0
1176,54953.979659,44.692236,365.646185,0
1177,28753.325487,49.40348,4990.369091,0
1178,41993.984317,36.192816,6644.344214,0
1179,56696.458596,57.520253,9686.630307,0
1180,51906.04616,36.573041,10235.27261,0
1181,30939.393379,47.893445,6115.822333,0
1182,38520.72397,56.673721,4176.949955,0
1183,33489.039859,25.971044,3581.655047,0
1184,52836.00643,38.251363,5671.644328,0
1185,51733.28751,24.914951,7906.141179,1
1186,41273.771499,32.090395,3299.885072,0
1187,68223.684309,28.990415,7364.001945,0
1188,28222.878911,40.331368,613.24062,0
1189,21921.361079,62.32723,1901.143922,0
1190,38852.933019,27.050294,7513.182864,1
1191,59621.367643,54.150619,7014.622708,0
1192,41377.745597,45.861662,5324.048185,0
1193,54405.624971,57.141284,6253.206677,0
1194,60103.011567,56.053772,2632.265613,0
1195,67528.654209,52.888502,7877.415131,0
1196,61156.93738,31.802426,3250.006084,0
1197,42955.694597,45.416229,2962.825186,0
1198,46923.046773,36.339534,3107.883782,0
1199,24951.257491,62.04114,2544.356003,0
1200,26267.529423,34.496386,59.469163,0
1201,64603.920879,33.061832,11264.69116,1
1202,34667.020401,18.853189,2827.289402,0
1203,66008.397068,19.427426,9189.611514,1
1204,45840.20762,32.27028,5299.239719,0
1205,32188.016239,49.428864,4659.953325,0
1206,50289.664748,24.074054,6127.381688,1
1207,36837.530851,54.728504,1598.183569,0
1208,28852.033806,44.211524,5705.986163,0
1209,68127.16681,47.952311,12099.970296,0
1210,41349.122515,53.856207,8083.232201,0
1211,69132.462579,33.471182,7621.410219,0
1212,38477.325595,27.346332,289.576582,0
1213,68291.153647,46.793538,9577.955143,0
1214,58074.606541,59.798669,8551.259893,0
1215,26867.108261,32.6223,1730.151907,0
1216,32348.45015,59.752387,3229.820063,0
1217,31044.391757,49.935868,4465.872769,0
1218,29279.749787,18.813099,2291.988119,0
1219,35145.100188,47.793383,510.739969,0
1220,44405.280664,34.382524,3917.876098,0
1221,42059.636901,55.290686,5310.271529,0
1222,28612.203063,58.86169,4948.48807,0
1223,46546.704548,60.759745,254.843579,0
1224,22832.32393,32.516423,3318.407787,1
1225,21565.921539,44.126585,4136.761126,0
1226,26078.213581,31.806881,3665.880899,1
1227,60503.547853,20.118414,6766.53302,0
1228,31233.307759,41.704052,1662.453616,0
1229,34505.800931,49.32442,2151.696592,0
1230,35485.118271,47.38887,2482.04225,0
1231,45986.353401,20.287295,7112.926157,1
1232,43308.17898,34.831361,6777.198246,1
1233,53284.11968,32.143215,849.545184,0
1234,68398.287478,36.993949,8106.859293,0
1235,64743.707066,56.257012,4304.929109,0
1236,68412.609845,28.155128,551.843081,0
1237,59695.107145,27.903298,8889.928408,1
1238,32406.570732,20.986561,3394.65824,0
1239,33184.195978,60.374772,4580.097831,0
1240,47688.250574,34.567089,1377.018407,0
1241,42591.595235,45.11656,4602.245841,0
1242,34051.528042,35.745652,6224.152886,0
1243,61800.034384,29.665796,9143.611709,1
1244,45360.716274,27.075748,4569.994987,0
1245,20252.123456,27.44161,3360.059414,1
1246,30134.709603,43.817228,958.998082,0
1247,56217.326496,51.582281,2866.5859,0
1248,31722.73095,34.851817,2877.756104,0
1249,60178.446192,33.261409,3203.615438,0
1250,51144.243048,37.838,3411.656424,0
1251,22449.077391,35.765779,1187.42695,0
1252,44932.875112,27.147058,622.912811,0
1253,40929.483941,20.254606,2352.287116,0
1254,31092.267721,43.832206,5617.993126,0
1255,44743.551633,53.056262,2574.707756,0
1256,60770.229022,33.626727,2242.82576,0
1257,43528.484313,59.892027,2264.725152,0
1258,25008.949526,63.217148,2941.028155,0
1259,47433.415421,60.455165,9139.14371,0
1260,50064.346374,29.342514,417.633106,0
1261,60348.413563,60.44679,3037.968147,0
1262,67471.1271,26.923354,4448.412323,0
1263,30492.875671,61.679243,4834.738644,0
1264,25640.078883,22.65648,3105.443021,1
1265,55040.758166,52.714484,8352.061533,0
1266,34476.706379,23.350987,898.133907,0
1267,23345.866455,38.290175,4548.110289,0
1268,24426.029872,34.696423,823.835162,0
1269,65849.889668,30.968847,5051.302388,0
1270,60454.525652,41.051605,7875.070926,0
1271,22680.31843,55.091588,1743.774685,0
1272,44471.873732,19.613058,5883.660558,1
1273,46572.320005,59.12165,721.341605,0
1274,24369.841248,61.739379,1366.536025,0
1275,56830.272863,37.163114,10462.74045,0
1276,46942.996518,55.64154,2187.065484,0
1277,42521.790711,54.74892,6745.817708,0
1278,63188.328529,51.141629,3960.855647,0
1279,29410.17752,23.498165,812.323534,0
1280,46668.628468,57.834942,1833.48585,0
1281,62693.269579,22.526865,5321.712558,0
1282,65307.127479,23.723166,1906.79553,0
1283,59589.064289,20.609764,4191.715856,0
1284,41019.548795,23.254253,3005.826864,0
1285,48058.871382,47.745353,6527.990222,0
1286,50208.530021,35.02766,729.60443,0
1287,62526.887928,61.052171,5835.542391,0
1288,48192.185611,29.755318,5026.474557,0
1289,30884.056729,31.277862,4099.902045,1
1290,36965.742479,53.762359,6333.391588,0
1291,43536.038911,27.866907,6427.726093,1
1292,69181.66406,39.236583,1173.740942,0
1293,64233.040698,26.714561,12104.534208,1
1294,52593.515061,19.534982,811.907862,0
1295,32282.251753,42.634956,3345.941958,0
1296,54077.843279,57.12066,7149.066896,0
1297,51595.357484,28.461817,385.403363,0
1298,23097.376483,53.763034,4517.579801,0
1299,27407.056203,26.159438,2949.931674,0
1300,64395.298068,63.17132,10054.634639,0
1301,60432.216658,41.922326,6300.868939,0
1302,42990.982828,29.528808,4665.581021,0
1303,41581.889922,22.851221,7895.112865,1
1304,53289.065294,47.459844,8047.140754,0
1305,22372.505236,31.49305,1118.926064,0
1306,57119.739689,22.334488,10211.721933,1
1307,31112.05942,49.616004,424.352132,0
1308,68936.321354,43.365056,11073.158505,0
1309,20436.331285,56.940966,2356.18197,0
1310,20583.612174,21.989767,53.186207,0
1311,58988.305803,19.976591,4728.259542,0
1312,45311.831839,26.928215,3103.812228,0
1313,60856.830985,37.070501,10238.496297,0
1314,45818.283251,48.450839,8137.164403,0
1315,20904.555479,41.017879,2606.023776,0
1316,49908.291867,29.55094,2903.036128,0
1317,55988.295276,31.087039,7745.754809,1
